movieId,title,tags
7314,Robot Stories (2003),"['future', 'sci-fi', 'sci-fi', 'future', 'sci-fi', 'sci-fi', 'story', 'whimsical', 'technology', 'parallel universe']"
7315,Against the Ropes (2004),"['action', 'mentor', 'biopic', 'based on true story', 'stereotypes', 'disaster', 'teen', 'violence', 'writing', 'philosophy']"
7316,Confessions of a Teenage Drama Queen (2004),"['teen', 'high school', 'teen', 'teen', 'new jersey', 'drama', 'teen', 'teen', 'high school', 'hip hop']"
7317,EuroTrip (2004),"['teen', 'comedy', 'nudity', 'teen', 'nudity', 'teen', 'stereotypes', 'teen', 'high school', 'comedy']"
7318,"Passion of the Christ, The (2004)","['sacrifice', 'violence', 'violence', 'violence', 'god', 'gore', 'violence', 'intense', 'torture', 'controversial']"
7319,Club Dread (2004),"['comedy', 'horror', 'parody', 'gore', 'nudity', 'comedy', 'comedy', 'nudity', 'silly', 'humor']"
7320,Dirty Dancing: Havana Nights (2004),"['romantic comedy', 'hip hop', 'teen', 'romance', 'romance', 'romance', 'awesome soundtrack', 'teen', 'happy ending', 'music']"
7321,Twisted (2004),"['investigation', 'detective', 'investigation', 'serial killer', 'murder', 'murder', 'mentor', 'plot twist', 'suspense', 'chase']"
7323,"Good bye, Lenin! (2003)","['oscar (best foreign language film)', 'idealism', 'social commentary', 'drama', 'foreign', 'politics', 'comedy', 'touching', 'secrets', 'affectionate']"
7324,Hidalgo (2004),"['desert', 'culture clash', 'indians', 'adventure', 'lone hero', 'based on true story', 'islam', 'action', 'race', 'based on true story']"
7325,Starsky & Hutch (2004),"['comedy', 'parody', 'comedy', 'remade', 'comedy', 'comedy', 'gangster', 'series', 'crime', 'chase']"
7326,"Reckoning, The (2004)","['murder', 'period piece', 'drama', 'drama', 'adaptation', 'runaway', 'justice', 'costume drama', 'story', 'murder']"
7327,Persona (1966),"['enigmatic', 'criterion', 'intimate', 'cerebral', 'psychology', 'existentialism', 'surrealism', 'talky', 'art', 'psychology']"
7328,"Passion of Anna, The (Passion, En) (1969)","['bleak', 'enigmatic', 'relationships', 'stylized', 'intimate', 'melancholic', 'cerebral', 'existentialism', 'talky', 'philosophy']"
7331,"Serpent's Egg, The (Schlangenei, Das) (1977)","['paranoia', 'suicide', 'mentor', 'independent film', 'period piece', 'surrealism', 'claustrophobic', 'nocturnal', 'existentialism', 'violence']"
7333,"Corbeau, Le (Raven, The) (1943)","['criterion', 'french', 'french', 'noir', 'wartime', 'black and white', 'enigmatic', 'secrets', 'small town', 'suspense']"
7334,"Front, The (1976)","['politics', 'writing', 'politics', 'censorship', 'drama', 'unlikely friendships', 'paranoia', 'politics', 'social commentary', 'greed']"
7335,Pickup on South Street (1953),"['noir', 'criterion', 'noir', 'suspense', 'noir', 'bleak', 'espionage', 'secrets', 'surveillance', 'downbeat']"
7336,"Damned, The (La Caduta degli dei) (1969)","['sexuality', 'insanity', 'betrayal', 'allegory', 'family drama', 'disturbing', 'gay', 'obsession', 'nudity', 'greed']"
7338,Richard III (1955),"['criterion', 'visually appealing', 'adapted from play', 'tragedy', 'cerebral', 'british', 'enigmatic', 'dialogue', 'betrayal', 'drama']"
7340,Just One of the Guys (1985),"['teen', 'high school', 'teen', 'teen', '1980s', 'teen', 'comedy', 'bullying', '1980s', 'high school']"
7341,The Chase (1966),"['chase', 'small town', 'runaway', 'drinking', 'greed', 'justice', 'adultery', 'vengeance', 'downbeat', 'violence']"
7345,Agent Cody Banks 2: Destination London (2004),"['sequel', 'camp', 'teen', 'london', 'espionage', 'crappy sequel', 'silly', 'kids', 'sequel', 'espionage']"
7346,"Girl Next Door, The (2004)","['teen', 'teen', 'high school', 'teen', 'coming-of-age', 'comedy', 'sexuality', 'teen', 'teen', 'sexuality']"
7347,Secret Window (2004),"['plot twist', 'psychology', 'plot twist', 'suspense', 'writing', 'plot twist', 'plot twist', 'investigation', 'psychology', 'based on book']"
7348,Spartan (2004),"['conspiracy', 'kidnapping', 'dialogue', 'politics', 'plot twist', 'suspense', 'suspense', 'complex', 'secrets', 'fast-paced']"
7349,Broken Wings (Knafayim Shvurot) (2002),"['family drama', 'death', 'depression', 'drama', 'bittersweet', 'poignant', 'dysfunctional family', 'depressing', 'touching', 'hospital']"
7352,Wilbur Wants to Kill Himself (2002),"['suicide', 'depression', 'suicide', 'melancholic', 'death', 'bittersweet', 'relationships', 'romance', 'hospital', 'loneliness']"
7353,Clifford (1994),"['comedy', 'pointless', 'mentor', 'comedy']"
7354,Mad Dog and Glory (1993),"['organized crime', 'gangster', 'gangster', 'organized crime', 'crime', 'gangster', 'corruption', 'noir', 'violence', 'drama']"
7355,Mr. Toad's Wild Ride (a.k.a. The Wind in the Willows) (1996),"['kids', 'family', 'animals', 'whimsical', 'based on book', 'obsession', 'based on book', 'animation', 'based on book', 'colourful']"
7357,Peyton Place (1957),"['small town', 'secrets', 'based on book', 'censorship', 'british', 'based on book', 'based on book', 'family', 'runaway', 'teen']"
7359,Walk Like a Man (1987),"['comedy', 'idiotic', 'destiny', 'plot twist', 'mentor', 'silly', 'stupidity', 'death', 'chase', 'camp']"
7360,Dawn of the Dead (2004),"['gore', 'horror', 'remade', 'post-apocalyptic', 'horror', 'gore', 'survival', 'action', 'suspense', 'visceral']"
7361,Eternal Sunshine of the Spotless Mind (2004),"['cerebral', 'relationships', 'memory', 'complex', 'complicated', 'memory', 'nonlinear', 'imdb top 250', 'romance', 'imagination']"
7362,Taking Lives (2004),"['serial killer', 'investigation', 'investigation', 'plot twist', 'plot twist', 'murder', 'detective', 'thriller', 'suspense', 'suspense']"
7364,Intermission (2003),"['ireland', 'ireland', 'independent film', 'ireland', 'multiple storylines', 'violence', 'dark comedy', 'ensemble cast', 'dialogue', 'relationships']"
7365,Noi the Albino (Nói albinói) (2003),"['small town', 'loneliness', 'bleak', 'criterion', 'solitude', 'meditative', 'downbeat', 'allegory', 'enigmatic', 'melancholic']"
7366,Jersey Girl (2004),"['new jersey', 'romantic comedy', 'romantic comedy', 'death', 'sentimental', 'heartwarming', 'drama', 'touching', 'comedy', 'new york']"
7367,"Ladykillers, The (2004)","['remade', 'comedy', 'foul language', 'dialogue', 'greed', 'crime', 'culture clash', 'pointless', 'quirky', 'comedy']"
7368,Never Die Alone (2004),"['violence', 'drug addiction', 'vengeance', 'gangster', 'gangster', 'violence', 'hip hop', 'drama', 'redemption', 'destiny']"
7369,Scooby-Doo 2: Monsters Unleashed (2004),"['monster', 'animation', 'silly', 'silly', 'monster', 'franchise', 'mad scientist', 'family', 'sequel', 'kids']"
7371,Dogville (2003),"['small town', 'social commentary', 'surrealism', 'allegory', 'golden palm', 'narrated', 'powerful ending', 'philosophy', 'art house', 'storytelling']"
7372,Ned Kelly (2003),"['based on book', 'ireland', 'fighting the system', 'ireland', 'history', 'based on true story', 'corruption', 'based on true story', 'history', 'based on true story']"
7373,Hellboy (2004),"['based on comic', 'superhero', 'based on comic', 'superhero', 'superhero', 'dark hero', 'based on comic', 'superhero', 'action', 'based on comic']"
7374,Home on the Range (2004),"['animation', 'animals', 'animation', 'animation', 'animals', 'animation', 'family', 'kids', 'greed', 'dialogue']"
7375,"Prince & Me, The (2004)","['romantic comedy', 'romantic comedy', 'romance', 'romance', 'teen', 'happy ending', 'romance', 'fairy tales', 'sweet', 'teen']"
7376,Walking Tall (2004),"['action', 'remade', 'action', 'action', 'vigilante', 'small town', 'revenge', 'violence', 'vengeance', 'chase']"
7377,"United States of Leland, The (2003)","['independent film', 'mentor', 'murder', 'relationships', 'depression', 'philosophy', 'death', 'bleak', 'melancholic', 'thought-provoking']"
7378,Johnson Family Vacation (2004),"['family', 'dysfunctional family', 'comedy', 'pointless', 'chase', 'disaster', 'comedy', 'disaster', 'destiny', 'lame']"
7379,The Alamo (2004),"['history', 'history', 'history', 'factual', 'courage', 'revolution', 'war', 'sacrifice', 'drama', 'destiny']"
7380,Ella Enchanted (2004),"['based on book', 'fairy tales', 'based on book', 'fantasy', 'fantasy', 'fantasy', 'based on book', 'magic', 'based on book', 'teen']"
7381,"Whole Ten Yards, The (2004)","['sequel', 'organized crime', 'comedy', 'gangster', 'assassination', 'hitman', 'sequel', 'comedy', 'gangster', 'hit men']"
7382,I'm Not Scared (Io non ho paura) (2003),"['childhood', 'secrets', 'kidnapping', 'cinematography', 'teen', 'foreign', 'crime', 'coming-of-age', 'beautifully filmed', 'visually appealing']"
7383,Shade (2003),"['plot twist', 'mentor', 'suspense', 'plot twist', 'greed', 'dialogue', 'corruption', 'gangster', 'intense', 'plot twist']"
7384,Since Otar Left (Depuis qu'Otar est parti...) (2003),"['independent film', 'death', 'intimate', 'criterion', 'family drama', 'oscar (best foreign language film)', 'harsh', 'solitude', 'sexuality', 'poignant']"
7385,Twentynine Palms (2003),"['sexuality', 'art house', 'sexuality', 'nudity', 'nudity', 'nudity', 'erotic', 'nudity', 'violence', 'sexuality']"
7386,"Ten Commandments, The (1956)","['god', 'special effects', 'history', 'oscar (best directing)', 'mythology', 'visual', 'history', 'story', 'sacrifice', 'drama']"
7387,Dawn of the Dead (1978),"['gore', 'horror', 'post-apocalyptic', 'social commentary', 'gore', 'visceral', 'violence', 'gore', 'suspense', 'suspense']"
7388,"Brother Sun, Sister Moon (Fratello sole, sorella luna) (1972)","['god', 'nudity', 'mentor', 'philosophy', 'life', 'beautifully filmed', 'sacrifice', 'destiny', 'biopic', 'biopic']"
7389,One Million Years B.C. (1966),"['special effects', 'monster', 'survival', 'fantasy', 'monster', 'adventure', 'disaster', 'allegory', 'dynamic cgi action', 'sexuality']"
7391,"Mother, Jugs & Speed (1976)","['comedy', 'chase', 'farce', 'silly', 'drinking', 'light', 'dialogue', 'humor', 'slapstick', 'satire']"
7394,Those Magnificent Men in Their Flying Machines (1965),"['race', 'stereotypes', 'comedy', 'british', 'runaway', 'light', 'farce', 'chase', 'humor', 'british']"
7395,Cheaper by the Dozen (1950),"['family', 'kids', 'family drama', 'based on book', 'based on book', 'new jersey', 'based on true story', 'sentimental', 'based on book', 'culture clash']"
7396,Scenes From a Marriage (Scener ur ett äktenskap) (1973),"['intimate', 'relationships', 'wedding', 'loneliness', 'divorce', 'talky', 'criterion', 'heartbreaking', 'adultery', 'infidelity']"
7399,Ned Kelly (1970),"['ireland', 'ireland', 'gunfight', 'history', 'violence', 'betrayal', 'based on true story', 'history', 'independent film', 'based on true story']"
7402,"Food of the Gods, The (1976)","['monster', 'special effects', 'camp', 'idiotic', 'animals', 'silly', 'cult', 'gore', 'sci-fi', 'gore']"
7405,Road to Bali (1952),"['silly', 'musical', 'adventure', 'chase', 'runaway', 'disaster']"
7406,"Flying Deuces, The (1939)","['foreign', 'desert', 'runaway', 'comedy', 'chase', 'criterion', 'secrets', '1930s', 'based on book', 'silent']"
7408,Jack and the Beanstalk (1952),"['fairy tales', 'action', 'musical', 'mentor', 'story', 'fantasy', 'silly', 'nostalgic', 'gunfight', 'kids']"
7410,"Osterman Weekend, The (1983)","['espionage', 'espionage', 'surveillance', 'betrayal', 'gunfight', 'nudity', 'conspiracy', 'complex', 'mentor', 'chase']"
7414,Going in Style (1979),"['oscar (best supporting actor)', 'mentor', 'art', 'gangster', 'loneliness', 'crime gone awry', 'comedy', 'powerful ending', 'drama', 'melancholic']"
7415,"Late Show, The (1977)","['detective', 'murder', 'detective', 'murder', 'nostalgic', 'noir', 'adultery', 'crime', 'investigation', 'screwball']"
7416,"Sunshine Boys, The (1975)","['oscar (best supporting actor)', 'comedy', 'oscar (best directing)', 'oscar (best actress)', 'oscar (best supporting actress)', 'oscar', 'comedy', 'drama', 'oscar winner', 'new jersey']"
7417,Jersey Girl (1992),"['new jersey', 'romantic comedy', 'happy ending', 'romance', 'romantic comedy', 'destiny', 'romance', 'runaway', 'stereotypes', 'disaster']"
7418,"American Nightmare, The (2000)","['documentary', 'horror', 'independent film', 'gore', 'criterion', 'childhood', 'history', 'politics', '1970s', 'greed']"
7419,After Hours (1985),"['surrealism', 'surrealism', 'dark comedy', 'new york', 'surrealism', 'nocturnal', 'absurd', 'enigmatic', 'dark comedy', 'new york']"
7420,Viva Las Vegas (1964),"['music', 'musical', 'fast-paced', 'chase', 'story', 'sexuality', 'race', 'teen', 'cool', 'exciting']"
7437,Connie and Carla (2004),"['women', 'stereotypes', 'gay', 'gay', 'musical', 'gay', 'romantic comedy', 'silly', 'comedy', 'teen']"
7438,Kill Bill: Vol. 2 (2004),"['vengeance', 'gore', 'stylish', 'violence', 'imdb top 250', 'violence', 'storytelling', 'stylized', 'action', 'revenge']"
7439,"Punisher, The (2004)","['vigilante', 'based on comic', 'based on comic', 'superhero', 'superhero', 'superhero', 'dark hero', 'based on comic', 'based on comic', 'action']"
7440,Paper Clips (2004),"['kids', 'small town', 'childhood', 'high school', 'prejudice', 'touching', 'kids', 'mentor', 'stereotypes', 'philosophy']"
7442,Young Adam (2003),"['sexuality', 'nudity', 'erotic', 'sexuality', 'sexuality', 'melancholic', 'adultery', 'relationships', 'sexuality', 'nudity']"
7444,13 Going on 30 (2004),"['romantic comedy', 'romantic comedy', 'teen', 'high school', 'teen', 'happy ending', 'new york', 'comedy', 'romance', 'teen']"
7445,Man on Fire (2004),"['vengeance', 'vigilante', 'revenge', 'action', 'kidnapping', 'corruption', 'redemption', 'violence', 'mentor', 'intense']"
7448,Envy (2004),"['comedy', 'idiotic', 'pointless', 'comedy', 'absurd', 'silly', 'ridiculous', 'stupidity', 'chase', 'lame']"
7449,Godsend (2004),"['pointless', 'supernatural', 'plot twist', 'idiotic', 'suspense', 'plot holes', 'horror', 'plot twist', 'death', 'disaster']"
7450,Laws of Attraction (2004),"['romantic comedy', 'romance', 'romantic comedy', 'divorce', 'romance', 'romance', 'comedy', 'happy ending', 'ireland', 'screwball']"
7451,Mean Girls (2004),"['teen', 'teen', 'high school', 'teen', 'teen', 'teen', 'comedy', 'teen', 'based on book', 'coming-of-age']"
7453,New York Minute (2004),"['new york', 'teen', 'new york', 'teen', 'teen', 'romantic comedy', 'lame', 'teen', 'chase', 'women']"
7454,Van Helsing (2004),"['monster', 'special effects', 'action', 'gothic', 'monster', 'gothic', 'action', 'mythology', 'action', 'supernatural']"
7455,"Mudge Boy, The (2003)","['coming-of-age', 'gay', 'death', 'teen', 'nudity', 'gay', 'loneliness', 'independent film', 'sexuality', 'coming-of-age']"
7456,Valentin (Valentín) (2002),"['childhood', 'coming-of-age', 'mentor', 'nostalgic', 'destiny', 'teen', 'heartwarming', 'affectionate', 'sentimental', 'friendship']"
7457,Breakin' All the Rules (2004),"['identity', 'comedy', 'romantic comedy', 'based on book', 'based on book', 'teen', 'dialogue', 'mentor', 'comedy', 'based on book']"
7458,Troy (2004),"['mythology', 'war', 'action', 'history', 'history', 'action', 'history', 'immortality', 'fighting', 'sacrifice']"
7459,Carandiru (2003),"['based on book', 'based on true story', 'nudity', 'drug addiction', 'violence', 'drugs', 'compassionate', 'violence', 'corruption', 'solitude']"
7460,Coffee and Cigarettes (2003),"['independent film', 'surrealism', 'dialogue', 'dialogue', 'surrealism', 'talky', 'black and white', 'enigmatic', 'existentialism', 'cerebral']"
7474,"Boys in the Band, The (1970)","['gay', 'gay', 'gay', 'gay', 'gay', 'claustrophobic', 'stereotypes', 'social commentary', 'drinking', 'intimate']"
7475,Raid (2003),"['series', 'corruption', 'conspiracy', 'mentor', 'philosophy', 'hitman', 'investigation', 'humor', 'politics', 'investigation']"
7477,Eye See You (D-Tox) (2002),"['serial killer', 'murder', 'suspense', 'suspense', 'murder', 'chase', 'action', 'hospital', 'investigation', 'idiotic']"
7478,Swimming to Cambodia (1987),"['history', 'mentor', 'imdb top 250', 'criterion', 'existentialism', 'history', 'storytelling', 'talky', 'cerebral', 'biographical']"
7479,Watch on the Rhine (1943),"['wartime', 'talky', 'propaganda', 'adapted from play', 'oscar (best directing)', 'drinking', 'cerebral', 'dialogue', 'greed', 'oscar (best actress)']"
7480,Under Fire (1983),"['revolution', 'politics', 'politics', 'war', 'drama', 'wartime', 'idealism', 'forceful', 'drama', 'suspense']"
7481,Enemy Mine (1985),"['sci-fi', 'sci-fi', 'sci-fi', 'sci-fi', 'future', 'sci-fi', 'special effects', 'future', 'first contact', 'survival']"
7482,Enter the Dragon (1973),"['action', 'action', 'mentor', 'fighting', 'visually appealing', 'vengeance', 'visceral', 'intense', 'forceful', 'suspense']"
7484,Gimme Shelter (1970),"['criterion', 'violence', 'murder', 'music', 'suspense', 'violence', 'violence', 'documentary', 'suspense', 'music']"
7485,Good Morning (Ohayô) (1959),"['japan', 'japan', 'criterion', 'affectionate', 'foreign', 'melancholic', 'oscar (best foreign language film)', 'imdb top 250', 'parenthood', 'japan']"
7486,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997),"['relationships', 'loneliness', 'melancholic', 'intimate', 'gay', 'passionate', 'cinematography', 'melancholy', 'gay', 'gay']"
7487,Henry & June (1990),"['sexuality', 'erotic', 'sexuality', 'nudity', 'sexuality', 'based on book', 'controversial', '1930s', 'writing', 'censorship']"
7488,Berkeley in the '60s (1990),"['documentary', 'politics', 'history', 'propaganda', 'politics', 'revolution', 'california', 'mentor', 'runaway', 'sacrifice']"
7489,"Nasty Girl, The (schreckliche Mädchen, Das) (1990)","['wartime', 'documentary', 'narrated', 'politics', 'guilt', 'history', 'secrets', 'small town', 'criterion', 'tragedy']"
7490,At First Sight (Entre Nous) (Coup de foudre) (1983),"['women', 'intimate', 'oscar (best foreign language film)', 'bittersweet', 'talky', 'friendship', 'wedding', 'social commentary', 'golden palm', 'loneliness']"
7491,"Naked Prey, The (1966)","['chase', 'criterion', 'adventure', 'fighting the system', 'violence', 'survival', 'suspense', 'runaway', 'desert', 'violence']"
7492,Martin (1977),"['gore', 'visceral', 'horror', 'surrealism', 'gothic', 'downbeat', 'gore', 'grindhouse', 'horror', 'supernatural']"
7493,"Three Faces of Eve, The (1957)","['oscar (best actress)', 'oscar (best cinematography)', 'drama', 'based on book', 'psychology', 'psychology', 'based on book', 'mental illness', 'based on true story', 'oscar']"
7505,"Kingdom, The (Riget) (1994)","['surrealism', 'surrealism', 'hospital', 'enigmatic', 'criterion', 'eerie', 'doctors', 'drama', 'horror', 'suspense']"
7523,Desperate Hours (1990),"['remade', 'chase', 'suspense', 'family', 'kidnapping', 'violence', 'corruption', 'sexuality', 'dysfunctional family', 'intense']"
7541,100 Girls (2000),"['teen', 'women', 'teen', 'nudity', 'teen', 'romantic comedy', 'stereotypes', 'sexuality', 'islam', 'nudity']"
7560,Fail-Safe (1964),"['drama', 'suspense', 'claustrophobic', 'paranoia', 'drama', 'guns', 'suspense', 'black and white', 'new york', 'based on book']"
7561,Paperhouse (1988),"['horror', 'dreams', 'horror', 'childhood', 'fantasy', 'eerie', 'suspense', 'stylized', 'ominous', 'surrealism']"
7562,Dobermann (1997),"['violence', 'french', 'violence', 'stylish', 'violence', 'vengeance', 'stylized', 'action', 'french', 'gangster']"
7564,Kwaidan (Kaidan) (1964),"['criterion', 'meditative', 'afterlife', 'japan', 'supernatural', 'eerie', 'stylized', 'visual', 'storytelling', 'cinematography']"
7566,28 Up (1985),"['documentary', 'reflective', 'criterion', 'series', 'melancholic', 'talky', 'british', 'enigmatic', 'golden palm', 'runaway']"
7569,You Only Live Twice (1967),"['assassination', 'espionage', 'franchise', 'espionage', 'assassination', 'chase', 'british', 'series', 'action', 'fast-paced']"
7570,Octopussy (1983),"['espionage', 'assassination', 'franchise', 'espionage', 'chase', 'series', 'action', 'silly', 'murder', 'assassination']"
7571,"Blue Gardenia, The (1953)","['noir', 'murder', 'noir', 'noir', 'detective', 'investigation', 'mystery', 'guilt', 'murder', 'investigation']"
7572,Wit (2001),"['death', 'drama', 'compassionate', 'heartbreaking', 'doctors', 'touching', 'mentor', 'hospital', 'loneliness', 'intellectual']"
7573,Never Say Never Again (1983),"['assassination', 'espionage', 'franchise', 'espionage', 'chase', 'assassination', 'action', 'series', 'murder', 'mentor']"
7574,Maborosi (Maboroshi no hikari) (1995),"['japan', 'reflective', 'meditative', 'loneliness', 'japan', 'criterion', 'colourful', 'enigmatic', 'intimate', 'cinematography']"
7577,"Magic Flute, The (Trollflöjten) (1975)","['criterion', 'intimate', 'lyrical', 'stylized', 'music', 'allegory', 'surrealism', 'light', 'cinematography', 'vengeance']"
7578,Midnight (1939),"['screwball', 'farce', 'screwball', 'identity', 'greed', 'criterion', '1930s', 'witty', 'black and white', 'runaway']"
7579,Pride and Prejudice (1940),"['based on book', 'based on book', 'adaptation', 'based on book', 'literature', 'costume drama', 'romance', 'british', 'romantic comedy', 'british']"
7580,"Man in the Gray Flannel Suit, The (1956)","['wartime', 'based on book', 'war', 'drama', 'philosophy', 'criterion', 'forceful', 'greed', 'intimate', 'talky']"
7581,"Fountainhead, The (1949)","['based on book', 'based on book', 'philosophy', 'based on book', 'philosophy', 'adaptation', 'oscar (best directing)', 'intellectual', 'literature', 'based on book']"
7584,Woman of the Year (1942),"['wedding', 'screwball', 'criterion', 'relationships', 'romantic comedy', 'politics', 'oscar (best actress)', 'romance', 'oscar (best directing)', 'screwball']"
7585,Summertime (1955),"['criterion', 'romance', 'romance', 'loneliness', 'adultery', 'intimate', 'bittersweet', 'relationships', 'affectionate', 'adapted from play']"
7586,Soldier of Orange (a.k.a. Survival Run) (Soldaat van Oranje) (1977),"['wartime', 'war', 'espionage', 'forceful', 'suspense', 'golden palm', 'harsh', 'realistic', 'oscar (best foreign language film)', 'foreign']"
7587,"Samouraï, Le (Godson, The) (1967)","['criterion', 'hit men', 'assassination', 'suspense', 'stylish', 'melancholic', 'stylized', 'crime', 'noir', 'enigmatic']"
7613,White Palace (1990),"['romance', 'romance', 'relationships', 'women', 'romance', 'romance', 'passionate', 'intimate', 'nudity', 'sexuality']"
7614,Oklahoma! (1955),"['music', 'musical', 'family', 'lyrical', 'light', 'disaster', 'oscar (best directing)', 'music', 'colourful', 'culture clash']"
7615,Desert Hearts (1985),"['gay', 'women', 'sexuality', 'intimate', 'romance', 'gay', 'romance', 'divorce', 'affectionate', 'sexuality']"
7616,Body Double (1984),"['erotic', 'murder', 'nudity', 'sexuality', 'obsession', 'noir', 'murder', 'sexuality', 'suspense', 'sexuality']"
7617,Rooster Cogburn (1975),"['gunfight', 'sequel', 'indians', 'justice', 'sequel', 'vengeance', 'destiny', 'mentor', 'revenge', 'gangs']"
7618,Chaplin (1992),"['biographical', 'biopic', 'biopic', 'drama', 'life', 'mentor', 'nudity', 'drama', 'oscar', 'based on true story']"
7619,"Miracle Worker, The (1962)","['oscar (best actress)', 'biopic', 'drama', 'based on true story', 'oscar (best supporting actress)', 'oscar (best directing)', 'inspirational', 'biographical', 'oscar winner', 'touching']"
7620,Monster in a Box (1992),"['independent film', 'suicide', 'mental illness', 'storytelling', 'imdb top 250', 'psychology', 'solitude', 'cerebral', 'depression', 'psychology']"
7624,School Ties (1992),"['high school', 'high school', 'mentor', 'teen', 'teen', 'prejudice', 'stereotypes', 'drama', 'friendship', 'unlikely friendships']"
7625,Girl (1998),"['teen', 'teen', 'awesome soundtrack', 'teen', 'teen', 'coming-of-age', 'based on book', 'high school', 'teen', 'coming-of-age']"
7626,Switch (1991),"['women', 'chase', 'destiny', 'comedy', 'murder', 'sexuality', 'death', 'sexuality', 'erotic', 'solitude']"
7636,Raising Cain (1992),"['obsession', 'psychology', 'psychology', 'kidnapping', 'surrealism', 'vengeance', 'sexuality', 'sexuality', 'suspense', 'plot twist']"
7637,Irma Vep (1996),"['satire', 'talky', 'stylized', 'erotic', 'nudity', 'eccentricity', 'culture clash', 'obsession', 'art house', 'sexuality']"
7638,Buck Privates (1941),"['wartime', 'camp', 'musical', 'chase', 'comedy', 'vengeance', 'light', 'memory', 'mentor', 'fighting']"
7646,Rose Red (2002),"['supernatural', 'afterlife', 'horror', 'horror', 'horror', 'gothic', 'demons', 'suspense', 'afterlife', 'disaster']"
7647,Noises Off... (1992),"['adapted from play', 'comedy', 'farce', 'mentor', 'comedy', 'comedy', 'dialogue', 'witty', 'oscar (best supporting actress)', 'visually appealing']"
7650,"Witchfinder General (Conquerer Worm, The) (1968)","['violence', 'horror', 'horror', 'visceral', 'bleak', 'violence', 'violence', 'violence', 'suspense', 'macabre']"
7657,Versus (2000),"['gore', 'action', 'action', 'violence', 'awesome soundtrack', 'guns', 'gore', 'gunfight', 'fighting', 'gore']"
7669,Pride and Prejudice (1995),"['based on book', 'costume drama', 'based on book', 'romance', 'literature', 'based on book', 'british', 'adaptation', 'period piece', 'romance']"
7675,"Canterville Ghost, The (1944)","['afterlife', 'based on book', 'wartime', 'adaptation', 'supernatural', 'death', 'talky', 'culture clash', 'mentor', 'oscar (best supporting actress)']"
7697,"Prince and the Showgirl, The (1957)","['british', 'adapted from play', 'light', 'british', 'screwball', 'politics', 'london', 'romance', 'romance', 'politics']"
7698,"China Syndrome, The (1979)","['conspiracy', 'drama', 'social commentary', 'greed', 'powerful ending', 'suspense', 'suspense', 'thriller', 'corruption', 'california']"
7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)","['suspense', 'criterion', 'imdb top 250', 'downbeat', 'greed', 'suspense', 'bleak', 'existentialism', 'forceful', 'golden palm']"
7701,Look Who's Talking Too (1990),"['sequel', 'family', 'sequel', 'disaster', 'happy ending', 'crappy sequel', 'lame', 'kids', 'kids', 'mentor']"
7702,"Bells of St. Mary's, The (1945)","['high school', 'kids', 'mentor', 'childhood', 'bullying', 'story', 'runaway', 'sentimental', 'destiny', 'chase']"
7704,"Delta Force, The (1986)","['action', 'explosions', 'action', 'chase', 'action', 'guns', '1980s', 'story', 'vengeance', 'islam']"
7705,Pat and Mike (1952),"['romantic comedy', 'mentor', 'light', 'affectionate', 'screwball', 'comedy', 'romance', 'oscar (best supporting actress)', 'romance', 'oscar (best directing)']"
7706,Animal Crackers (1930),"['talky', 'comedy', 'imdb top 250', 'investigation', '1930s', 'comedy', 'criterion', 'surrealism', 'dialogue', 'witty']"
7707,"He Said, She Said (1991)","['romantic comedy', 'nudity', 'romance', 'romance', 'romance', 'relationships', 'nudity', 'erotic', 'nudity', 'romance']"
7708,Bedazzled (1967),"['comedy', 'humor', 'fantasy', 'london', 'satire', 'farce', 'witty', 'comedy', 'dialogue', 'sexuality']"
7713,Cat People (1942),"['horror', 'criterion', 'suspense', 'enigmatic', 'intimate', 'eerie', 'atmospheric', 'psychology', 'horror', 'supernatural']"
7714,Camelot (1967),"['musical', 'music', 'adultery', 'oscar (best directing)', 'lyrical', 'mentor', 'based on book', 'drama', 'based on book', 'light']"
7716,"Lonely Guy, The (1984)","['comedy', 'loneliness', 'comedy', 'comedy', 'comedy', 'mentor', 'chase', 'humor', 'humor', 'new york']"
7719,"Comedy of Terrors, The (1964)","['horror', 'macabre', 'humor', 'farce', 'demons', 'dark comedy', 'dark comedy', 'gothic', 'nocturnal', 'light']"
7720,"Four Musketeers, The (1974)","['mentor', 'light', 'french', 'adventure', 'sequel', 'action', 'humor', 'story', 'betrayal', 'costume drama']"
7723,Good Guys Wear Black (1978),"['action', 'action', 'silly', 'pulp', 'assassination', 'fighting', 'action', 'corruption', 'california', 'unusual plot structure']"
7724,Steel Dawn (1987),"['post-apocalyptic', 'post-apocalyptic', 'desert', 'mentor', 'sci-fi', 'post-apocalyptic', 'future', 'sci-fi', 'lone hero', 'sci-fi']"
7725,On Deadly Ground (1994),"['action', 'action', 'explosions', 'chase', 'lone hero', 'mentor', 'action', 'pulp', 'violence', 'guns']"
7727,Protocol (1984),"['comedy', 'chase', 'assassination', 'politics', 'stereotypes', 'silly', 'satire', 'silly', 'mentor', 'women']"
7728,"Postman Always Rings Twice, The (1946)","['noir', 'adultery', 'murder', 'noir', 'noir', 'betrayal', 'talky', 'plot twist', 'greed', 'obsession']"
